STN,YYYYMMDD,   FG,  FHX,  FHN,  FXX
  344,20011118,   18,   30,   10,   50
  344,20011119,   14,   20,   10,   40
  344,20011120,   30,   60,   10,   90
  344,20011121,   93,  130,   50,  200
  344,20011122,   70,  110,   50,  190
  344,20011123,   28,   50,   10,  130
  344,20011124,   27,   50,   20,   80
  344,20011125,   44,   80,   10,  120
  344,20011126,   10,   30,    0,   70
  344,20011127,   45,  100,    0,  160
  344,20011128,   43,   60,   30,  100
  344,20011129,   68,   90,   30,  140
  344,20011130,   43,   70,   20,  110
  344,20011201,   54,   70,   20,  120
  344,20011202,   19,   40,    0,   70
  344,20011203,   21,   50,   10,   80
  344,20011204,   71,   90,   40,  160
  344,20011205,   72,  120,   30,  190
  344,20011206,   33,  120,    0,  200
  344,20011207,   13,   20,    0,   60
  344,20011208,   24,   30,   10,   80
  344,20011209,   30,   40,   20,   70
  344,20011210,   15,   20,    0,   40
  344,20011211,   12,   20,    0,   40
  344,20011212,   34,   50,   20,   70
  344,20011213,   51,   70,   30,  120
  344,20011214,   39,   60,   20,   90
  344,20011215,   25,   50,    0,   80
  344,20011216,   32,   50,    0,   90
  344,20011217,   16,   40,    0,   70
  344,20011218,   10,   20,    0,   40
  344,20011219,   45,   70,   10,  180
  344,20011220,   30,   90,    0,  140
  344,20011221,   74,  100,   30,  160
  344,20011222,   41,   70,   20,  150
  344,20011223,   38,   90,    0,  130
  344,20011224,  101,  130,   60,  200
  344,20011225,   68,  130,   30,  200
  344,20011226,   53,   70,   30,  140
  344,20011227,   73,  110,   30,  170
  344,20011228,  115,  160,   70,  250
  344,20011229,   33,   60,   10,  160
  344,20011230,   44,   90,   10,  130
  344,20011231,   23,   40,   10,  100
  344,20020101,   43,   60,   30,   90
  344,20020102,   24,   40,   10,   60
  344,20020103,   56,   70,   30,  130
  344,20020104,   35,   60,   20,  100
  344,20020105,   29,   40,   20,   70
  344,20020106,   16,   30,    0,   40
  344,20020107,    9,   20,    0,   50
  344,20020108,   25,   40,    0,   70
  344,20020109,   13,   20,    0,   50
  344,20020110,   21,   40,   10,   70
  344,20020111,   45,   60,   30,  100
  344,20020112,   42,   60,   30,   90
  344,20020113,   29,   40,   20,   70
  344,20020114,   37,   60,   20,  100
  344,20020115,   35,   50,   10,   90
  344,20020116,   34,   60,   10,   90
  344,20020117,   68,   80,   60,  130
  344,20020118,   49,   80,   30,  130
  344,20020119,   85,  100,   70,  160
  344,20020120,  103,  150,   60,  240
  344,20020121,   83,  110,   50,  170
  344,20020122,   94,  120,   50,  180
  344,20020123,   78,  100,   60,  180
  344,20020124,   98,  130,   40,  200
  344,20020125,   58,  120,   30,  170
  344,20020126,  128,  170,   80,  250
  344,20020127,   73,  130,   20,  200
  344,20020128,  143,  170,  110,  270
  344,20020129,   97,  120,   80,  190
  344,20020130,   68,  100,   40,  150
  344,20020131,   88,  110,   60,  190
  344,20020201,   93,  110,   60,  170
  344,20020202,   79,  100,   40,  170
  344,20020203,   63,  110,   30,  200
  344,20020204,  103,  140,   80,  210
  344,20020205,   85,  110,   60,  170
  344,20020206,   74,   90,   50,  150
  344,20020207,   66,  110,   20,  180
  344,20020208,   77,  130,   40,  200
  344,20020209,  114,  140,   70,  230
  344,20020210,   98,  120,   80,  190
  344,20020211,  142,  160,  110,  250
  344,20020212,   97,  130,   60,  240
  344,20020213,   33,   60,   10,  110
  344,20020214,   63,  100,   30,  140
  344,20020215,   39,   60,   30,   90
  344,20020216,   34,   50,   10,   80
  344,20020217,   17,   30,    0,   60
  344,20020218,   51,   70,   30,  120
  344,20020219,   89,  130,   30,  200
  344,20020220,   85,  140,   20,  230
  344,20020221,   58,  140,   10,  210
  344,20020222,  105,  140,   50,  220
  344,20020223,  110,  130,   70,  240
  344,20020224,   68,  110,   20,  240
  344,20020225,   66,  130,   10,  210
  344,20020226,  131,  190,   90,  280
  344,20020227,  110,  150,   80,  230
  344,20020228,   91,  120,   60,  190
  344,20020301,   37,   70,    0,  110
  344,20020302,   25,   60,    0,  120
  344,20020303,   35,   60,   10,   90
  344,20020304,   32,   50,   10,   80
  344,20020305,   28,   60,   10,   80
  344,20020306,   96,  120,   60,  190
  344,20020307,   84,  120,   20,  190
  344,20020308,   52,   90,   20,  130
  344,20020309,   93,  170,   20,  270
  344,20020310,   75,  120,   40,  180
  344,20020311,   54,   70,   10,  110
  344,20020312,   15,   40,    0,   60
  344,20020313,   48,   70,   30,  120
  344,20020314,   77,  110,   30,  200
  344,20020315,   67,   90,   30,  140
  344,20020316,   33,   40,   20,   70
  344,20020317,   35,   50,   30,   90
  344,20020318,   75,  150,   30,  240
  344,20020319,   72,  130,   40,  220
  344,20020320,   57,   90,   10,  150
  344,20020321,   48,   80,   10,  120
  344,20020322,   39,   70,   10,  120
  344,20020323,   25,   40,   10,   70
  344,20020324,   26,   50,   10,   80
  344,20020325,   16,   20,   10,   50
  344,20020326,   14,   30,    0,   50
  344,20020327,   31,   50,   20,   90
  344,20020328,   35,   50,   20,  100
  344,20020329,   31,   60,    0,  100
  344,20020330,   25,   40,   10,   70
  344,20020331,   34,   70,   20,  100
  344,20020401,   29,   50,   10,   80
  344,20020402,   36,   50,   20,  100
  344,20020403,   60,   70,   40,  130
  344,20020404,   48,   60,   40,   90
  344,20020405,   72,   90,   50,  140
  344,20020406,   69,   90,   40,  140
  344,20020407,   40,   70,   20,   90
  344,20020408,   36,   60,   10,  100
  344,20020409,   30,   50,   10,   80
  344,20020410,   59,   90,   30,  150
  344,20020411,   40,   50,   10,  100
  344,20020412,   39,   60,   10,  110
  344,20020413,   40,   60,   10,  100
  344,20020414,   25,   50,    0,   90
  344,20020415,   34,   50,   20,   80
  344,20020416,   25,   40,   10,   80
  344,20020417,   13,   20,    0,   70
  344,20020418,   21,   50,   10,   90
  344,20020419,   18,   30,    0,   60
  344,20020420,   15,   40,    0,   60
  344,20020421,   13,   20,    0,   50
  344,20020422,   40,   60,   10,  110
  344,20020423,   26,   40,   10,   80
  344,20020424,   22,   50,   10,   90
  344,20020425,   32,   50,   10,   80
  344,20020426,   70,  100,   10,  200
  344,20020427,   76,  100,   30,  160
  344,20020428,   95,  140,   60,  200
  344,20020429,  101,  130,   70,  200
  344,20020430,   77,  110,   40,  180
  344,20020501,   60,  100,   10,  150
  344,20020502,   29,   60,   10,   90
  344,20020503,   27,   40,   10,   90
  344,20020504,   44,   60,   20,  120
  344,20020505,   40,   60,   20,  110
  344,20020506,   25,   40,   10,   90
  344,20020507,   30,   40,   20,   80
  344,20020508,   49,   70,   30,  100
  344,20020509,   26,   40,   10,   70
  344,20020510,   31,   40,   20,   80
  344,20020511,   27,   40,   20,   60
  344,20020512,   15,   20,    0,   40
  344,20020513,   43,   70,   10,  120
  344,20020514,   98,  130,   50,  230
  344,20020515,   48,   70,    0,  110
  344,20020516,   22,   40,   10,   70
  344,20020517,   41,   70,   10,  110
  344,20020518,   53,  100,   10,  160
  344,20020519,   34,   50,   10,  100
  344,20020520,   32,   50,   10,   90
  344,20020521,   38,   60,   20,  100
  344,20020522,   46,   60,   30,  110
  344,20020523,   45,   60,   30,  120
  344,20020524,   69,  110,   20,  170
  344,20020525,   68,  100,   30,  150
  344,20020526,   48,   80,   20,  130
  344,20020527,   40,   60,    0,  110
  344,20020528,   39,   70,    0,  120
  344,20020529,   75,  100,   50,  160
  344,20020530,   51,   70,   30,  110
  344,20020531,   37,   70,    0,  110
  344,20020601,   30,   50,    0,   80
  344,20020602,   37,   50,   20,   90
  344,20020603,   36,   50,   30,   90
  344,20020604,   37,   50,   10,  110
  344,20020605,   38,   70,   10,  130
  344,20020606,   31,   50,   10,   90
  344,20020607,   33,   60,   10,   90
  344,20020608,   24,   40,   10,   80
  344,20020609,   28,   60,   10,  130
  344,20020610,   71,  100,   50,  160
  344,20020611,   49,   80,   20,  130
  344,20020612,   48,   80,   10,  130
  344,20020613,   54,   70,   30,  130
  344,20020614,   39,   50,   10,   90
  344,20020615,   63,   90,   40,  130
  344,20020616,   35,   70,    0,  120
  344,20020617,   28,   50,    0,   80
  344,20020618,   33,   70,   10,  120
  344,20020619,   26,   40,   10,   70
  344,20020620,   25,   50,   10,   90
  344,20020621,   31,   60,   10,  100
  344,20020622,   59,  100,   20,  160
  344,20020623,   41,   60,    0,  110
  344,20020624,   30,   50,   10,  100
  344,20020625,   30,   50,    0,   90
  344,20020626,   37,   60,    0,  100
  344,20020627,   45,   70,   20,  110
  344,20020628,   60,   90,   20,  140
  344,20020629,   42,   60,   10,  100
  344,20020630,   77,  110,   40,  170
  344,20020701,   90,  110,   70,  160
  344,20020702,   90,  120,   60,  180
  344,20020703,   61,   80,   50,  130
  344,20020704,   55,   70,   30,  120
  344,20020705,   46,   70,   30,  120
  344,20020706,   30,   50,   10,   80
  344,20020707,   37,   70,    0,  100
  344,20020708,   36,   70,    0,  120
  344,20020709,   35,   70,   10,  150
  344,20020710,   35,   50,   20,   80
  344,20020711,   55,   80,   10,  120
  344,20020712,   19,   40,   10,   70
  344,20020713,   31,   50,   20,  100
  344,20020714,   37,   50,   20,  100
  344,20020715,   30,   40,   10,   80
  344,20020716,   31,   50,   10,  100
  344,20020717,   30,   50,   10,   90
  344,20020718,   32,   50,   10,  100
  344,20020719,   19,   30,   10,   80
  344,20020720,   26,   40,   10,   80
  344,20020721,   50,   80,   20,  130
  344,20020722,   50,   70,   30,  110
  344,20020723,   71,  100,   40,  160
  344,20020724,   33,   50,   10,   90
  344,20020725,   36,   60,   10,   90
  344,20020726,   42,   60,   10,   90
  344,20020727,   25,   40,   10,   70
  344,20020728,   19,   30,   10,   70
  344,20020729,   22,   40,    0,   70
  344,20020730,   22,   90,    0,  190
  344,20020731,   25,   40,   20,   70
  344,20020801,   31,   60,   10,  100
  344,20020802,   28,   50,   10,  100
  344,20020803,   23,   40,   10,   70
  344,20020804,   16,   30,   10,   70
  344,20020805,   14,   30,    0,   60
  344,20020806,   18,   30,   10,   70
  344,20020807,   16,   40,    0,   80
  344,20020808,   22,   40,    0,   90
  344,20020809,   25,   50,   10,   80
  344,20020810,   18,   30,   10,   70
  344,20020811,   35,   50,   10,   80
  344,20020812,   34,   60,   20,  100
  344,20020813,   29,   50,   10,   80
  344,20020814,   14,   20,   10,   50
  344,20020815,   18,   40,   10,   70
  344,20020816,   19,   30,   10,   60
  344,20020817,   25,   40,   10,   70
  344,20020818,   31,   60,   20,  140
  344,20020819,   20,   40,   10,   90
  344,20020820,   20,   50,   10,   80
  344,20020821,   35,   50,   20,   90
  344,20020822,   22,   40,    0,   70
  344,20020823,   14,   30,    0,   50
  344,20020824,   25,   40,   10,   90
  344,20020825,   19,   30,   10,   70
  344,20020826,   25,   50,   10,   80
  344,20020827,   33,   50,   20,  100
  344,20020828,   29,   40,   10,   70
  344,20020829,   19,   30,    0,   60
  344,20020830,   39,   50,   30,   80
  344,20020831,   37,   60,   10,   90
  344,20020901,   18,   40,    0,   80
  344,20020902,   35,   60,    0,  140
  344,20020903,   39,   60,   10,  110
  344,20020904,   12,   30,    0,   60
  344,20020905,   28,   50,    0,   80
  344,20020906,   59,   80,   40,  140
  344,20020907,   53,   80,   30,  130
  344,20020908,   30,   50,   10,  120
  344,20020909,   43,  100,   10,  170
  344,20020910,   15,   30,    0,   80
  344,20020911,   29,   50,   10,  120
  344,20020912,   40,   60,   10,  100
  344,20020913,   30,   50,   20,   80
  344,20020914,   25,   50,    0,  100
  344,20020915,   20,   50,    0,   80
  344,20020916,   17,   30,    0,   60
  344,20020917,   14,   30,   10,   50
  344,20020918,   16,   40,    0,   60
  344,20020919,   19,   30,   10,   70
  344,20020920,   15,   30,    0,   60
  344,20020921,   15,   30,    0,   60
  344,20020922,   28,   60,   10,  130
  344,20020923,   51,   80,   30,  130
  344,20020924,   38,   70,   10,  110
  344,20020925,   24,   40,   10,   90
  344,20020926,   23,   40,   10,   80
  344,20020927,   13,   20,    0,   50
  344,20020928,   10,   30,    0,   40
  344,20020929,   20,   30,    0,   60
  344,20020930,   21,   40,    0,   70
  344,20021001,   14,   30,    0,   60
  344,20021002,   20,   30,   10,   50
  344,20021003,   31,   50,   10,   80
  344,20021004,   25,   50,   10,   90
  344,20021005,   50,   80,   30,  130
  344,20021006,   40,   70,    0,  140
  344,20021007,   24,   50,   10,   80
  344,20021008,   48,   60,   30,  100
  344,20021009,   65,   80,   40,  150
  344,20021010,   67,   80,   50,  120
  344,20021011,   57,   80,   40,  120
  344,20021012,   38,   50,   20,   90
  344,20021013,   33,   50,   20,   90
  344,20021014,   37,   60,   10,  110
  344,20021015,   40,   90,   10,  140
  344,20021016,   79,  100,   30,  160
  344,20021017,   32,   60,   20,  110
  344,20021018,   34,   70,   10,  120
  344,20021019,   32,   60,   10,  110
  344,20021020,   33,   60,   20,  110
  344,20021021,   43,   70,   20,  120
  344,20021022,   60,   80,   40,  130
  344,20021023,   75,   90,   50,  170
  344,20021024,   49,   70,   30,  110
  344,20021025,   84,  130,   50,  220
  344,20021026,   88,  130,   40,  230
  344,20021027,  143,  210,   50,  330
  344,20021028,   64,  100,   20,  170
  344,20021029,   25,   40,   10,   70
  344,20021030,   20,   30,    0,   50
  344,20021031,   15,   30,   10,   50
  344,20021101,   44,   80,   10,  130
  344,20021102,   40,   80,   20,  130
  344,20021103,   55,   70,   30,  120
  344,20021104,   20,   40,   10,   70
  344,20021105,   24,   50,   10,   80
  344,20021106,   55,   90,   20,  160
  344,20021107,   40,   80,   20,  140
  344,20021108,   71,  110,   20,  190
  344,20021109,   32,   60,   10,  110
  344,20021110,   35,   60,   10,  110
  344,20021111,   47,   70,   20,  110
  344,20021112,   75,  100,   60,  160
  344,20021113,   59,   90,   30,  140
  344,20021114,   66,  100,   30,  160
  344,20021115,   23,   40,   10,   70
  344,20021116,   23,   30,   10,   60
  344,20021117,   30,   40,   20,   60
  344,20021118,   21,   40,    0,   60
  344,20021119,   26,   40,    0,   80
  344,20021120,   42,   50,   30,   80
  344,20021121,   54,   80,   30,  140
  344,20021122,   42,   70,   20,  110
  344,20021123,   34,   40,   20,   70
  344,20021124,   35,   50,   20,   80
  344,20021125,   29,   50,   10,   90
  344,20021126,   32,   50,   20,   80
  344,20021127,   42,   70,   30,  110
  344,20021128,   42,   50,   30,   90
  344,20021129,   29,   40,   10,   80
  344,20021130,   20,   50,   10,   80
  344,20021201,   65,   90,   30,  140
  344,20021202,   53,   90,   20,  140
  344,20021203,   22,   30,    0,   90
  344,20021204,   33,   60,    0,  100
  344,20021205,   37,   60,   20,  100
  344,20021206,   68,   80,   50,  140
  344,20021207,   59,   70,   50,  110
  344,20021208,   65,   70,   50,  110
  344,20021209,   73,   80,   60,  120
  344,20021210,   65,   70,   60,  120
  344,20021211,   68,   80,   50,  130
  344,20021212,   38,   60,   20,   90
  344,20021213,   32,   40,   20,   70
  344,20021214,   40,   70,   20,  100
  344,20021215,   70,   90,   50,  130
  344,20021216,   31,   50,   20,   80
  344,20021217,   24,   40,   10,   70
  344,20021218,    8,   20,    0,   30
  344,20021219,   28,   50,   10,   70
  344,20021220,   24,   50,   10,   70
  344,20021221,   22,   50,   10,   70
  344,20021222,   61,   90,   20,  140
  344,20021223,   38,   60,   10,   80
  344,20021224,   48,   60,   40,  100
  344,20021225,   38,   60,   30,  100
  344,20021226,   59,   70,   50,  120
  344,20021227,   48,   70,    0,  120
  344,20021228,   43,   60,   20,  100
  344,20021229,   51,  130,   20,  210
  344,20021230,   75,  120,   40,  200
  344,20021231,   58,   80,   20,  120
  344,20030101,   68,  110,   20,  200
  344,20030102,   68,  120,   20,  210
  344,20030103,   40,   80,   10,  160
  344,20030104,   49,   70,   10,  110
  344,20030105,   27,   60,   10,   90
  344,20030106,   45,   60,   20,  100
  344,20030107,   37,   70,   10,  100
  344,20030108,   48,   60,   30,  100
  344,20030109,   39,   60,   10,   80
  344,20030110,   32,   50,   10,   80
